Prefix,HCL_component,Traits,Models,Predictive_ability
Tallo,H,Tallo.LCH.H,BA,0.497
Tallo,H,Tallo.LCH.H,BA,0.446
Tallo,H,Tallo.LCH.H,BA,0.46
Tallo,H,Tallo.LCH.H,BA,0.461
Tallo,H,Tallo.LCH.H,BB,0.469
Tallo,H,Tallo.LCH.H,BB,0.394
Tallo,H,Tallo.LCH.H,BB,0.466
Tallo,H,Tallo.LCH.H,BB,0.495
Tallo,H,Tallo.LCH.H,BB,0.43
Tallo,H,Tallo.LCH.H,BB,0.455
Tallo,H,Tallo.LCH.H,BC,0.41
Tallo,H,Tallo.LCH.H,BC,0.45
Tallo,H,Tallo.LCH.H,BC,0.581
Tallo,H,Tallo.LCH.H,BC,0.387
Tallo,H,Tallo.LCH.H,BC,0.462
Tallo,H,Tallo.LCH.H,BC,0.5
Tallo,H,Tallo.LCH.H,BL,0.548
Tallo,H,Tallo.LCH.H,BL,0.428
Tallo,H,Tallo.LCH.H,BL,0.449
Tallo,H,Tallo.LCH.H,BL,0.337
Tallo,H,Tallo.LCH.H,BL,0.486
Tallo,H,Tallo.LCH.H,BL,0.473
Tallo,H,Tallo.LCH.H,BRR,0.474
Tallo,H,Tallo.LCH.H,BRR,0.534
Tallo,H,Tallo.LCH.H,BRR,0.405
Tallo,H,Tallo.LCH.H,BRR,0.438
Tallo,H,Tallo.LCH.H,BRR,0.436
Tallo,H,Tallo.LCH.H,BRR,0.53
Tallo,H,Tallo.LCH.H,GBLUP,0.399
Tallo,H,Tallo.LCH.H,GBLUP,0.497
Tallo,H,Tallo.LCH.H,GBLUP,0.469
Tallo,H,Tallo.LCH.H,GBLUP,0.503
Tallo,H,Tallo.LCH.H,GBLUP,0.514
Tallo,H,Tallo.LCH.H,GBLUP,0.381
Tallo,H,Tallo.LCH.H,EGBLUP,0.42
Tallo,H,Tallo.LCH.H,EGBLUP,0.49
Tallo,H,Tallo.LCH.H,EGBLUP,0.397
Tallo,H,Tallo.LCH.H,EGBLUP,0.396
Tallo,H,Tallo.LCH.H,EGBLUP,0.508
Tallo,H,Tallo.LCH.H,EGBLUP,0.451
Tallo,H,Tallo.LCH.H,RKHS,0.557
Tallo,H,Tallo.LCH.H,RKHS,0.543
Tallo,H,Tallo.LCH.H,RKHS,0.524
Tallo,H,Tallo.LCH.H,RKHS,0.503
Tallo,H,Tallo.LCH.H,RKHS,0.477
Tallo,H,Tallo.LCH.H,RKHS,0.647
Tallo,L,Tallo.LCH.L,BA,0.577
Tallo,L,Tallo.LCH.L,BA,0.447
Tallo,L,Tallo.LCH.L,BA,0.567
Tallo,L,Tallo.LCH.L,BA,0.597
Tallo,L,Tallo.LCH.L,BA,0.53
Tallo,L,Tallo.LCH.L,BA,0.417
Tallo,L,Tallo.LCH.L,BB,0.527
Tallo,L,Tallo.LCH.L,BB,0.464
Tallo,L,Tallo.LCH.L,BB,0.474
Tallo,L,Tallo.LCH.L,BB,0.456
Tallo,L,Tallo.LCH.L,BB,0.483
Tallo,L,Tallo.LCH.L,BB,0.623
Tallo,L,Tallo.LCH.L,BC,0.491
Tallo,L,Tallo.LCH.L,BC,0.455
Tallo,L,Tallo.LCH.L,BC,0.571
Tallo,L,Tallo.LCH.L,BC,0.551
Tallo,L,Tallo.LCH.L,BC,0.55
Tallo,L,Tallo.LCH.L,BC,0.44
Tallo,L,Tallo.LCH.L,BL,0.579
Tallo,L,Tallo.LCH.L,BL,0.504
Tallo,L,Tallo.LCH.L,BL,0.453
Tallo,L,Tallo.LCH.L,BL,0.512
Tallo,L,Tallo.LCH.L,BL,0.416
Tallo,L,Tallo.LCH.L,BL,0.618
Tallo,L,Tallo.LCH.L,BRR,0.523
Tallo,L,Tallo.LCH.L,BRR,0.518
Tallo,L,Tallo.LCH.L,BRR,0.463
Tallo,L,Tallo.LCH.L,BRR,0.429
Tallo,L,Tallo.LCH.L,BRR,0.57
Tallo,L,Tallo.LCH.L,BRR,0.53
Tallo,L,Tallo.LCH.L,GBLUP,0.443
Tallo,L,Tallo.LCH.L,GBLUP,0.426
Tallo,L,Tallo.LCH.L,GBLUP,0.531
Tallo,L,Tallo.LCH.L,GBLUP,0.43
Tallo,L,Tallo.LCH.L,GBLUP,0.482
Tallo,L,Tallo.LCH.L,GBLUP,0.531
Tallo,L,Tallo.LCH.L,EGBLUP,0.507
Tallo,L,Tallo.LCH.L,EGBLUP,0.542
Tallo,L,Tallo.LCH.L,EGBLUP,0.57
Tallo,L,Tallo.LCH.L,EGBLUP,0.441
Tallo,L,Tallo.LCH.L,EGBLUP,0.526
Tallo,L,Tallo.LCH.L,EGBLUP,0.561
Tallo,L,Tallo.LCH.L,RKHS,0.606
Tallo,L,Tallo.LCH.L,RKHS,0.507
Tallo,L,Tallo.LCH.L,RKHS,0.508
Tallo,L,Tallo.LCH.L,RKHS,0.625
Tallo,L,Tallo.LCH.L,RKHS,0.583
Tallo,L,Tallo.LCH.L,RKHS,0.493
